Key,Source,Context,Changes,English
perkInfiltratorRank2BWLongDesc,,, ,You can no longer trigger landmines when stepping on them while crouching. You can now pick up cooking pot landmines. Landmines and traps trigger 2 seconds after stepping on them. Take 45% less damage from landmines and traps. Gain 80% bonus crouch speed at night time.
perkInfiltratorRank3BWLongDesc,,, ,You can no longer trigger landmines when stepping on them while crouching. You can now pick up hubcap landmines. Landmines and traps trigger 3 seconds after stepping on them. Take 60% less damage from landmines and traps. Gain 120% bonus crouch speed at night time.
perkInfiltratorRank4BWLongDesc,,, ,You can no longer trigger landmines when stepping on them while crouching. You can now pick up air filter landmines. Landmines and traps trigger 4 seconds after stepping on them. Take 75% less damage from landmines and traps. Gain 160% bonus crouch speed at night time.
perkInfiltratorRank5BWLongDesc,,, ,You can no longer trigger landmines when stepping on them while crouching. Landmines and traps trigger 5 seconds after stepping on them. Take 90% less damage from landmines and traps. Gain 200% bonus crouch speed at night time.
perkInfiltratorRank6Desc,,, ,Land Mine Savant
perkInfiltratorRank6BWLongDesc,,, ,Rank 6 bonuses: Trap damage taken -105%.
perkInfiltratorRank7Desc,,, ,Land Mine Savant
perkInfiltratorRank7BWLongDesc,,, ,Rank 7 bonuses: Trap damage taken -120%.
perkInfiltratorRank8Desc,,, ,Land Mine Savant
perkInfiltratorRank8BWLongDesc,,, ,Rank 8 bonuses: Trap damage taken -135%.
perkInfiltratorRank9Desc,,, ,Land Mine Savant
perkInfiltratorRank9BWLongDesc,,, ,Rank 9 bonuses: Trap damage taken -150%.
perkInfiltratorRank10Desc,,, ,Land Mine Savant
perkInfiltratorRank10BWLongDesc,,, ,Rank 10 bonuses: Trap damage taken -165%.
perkIntellectMasteryRank1BWLongDesc,,, ,"Vehicles take 20% less damage and use 20% less fuel. Batons have a 30% chance to cause enemies to bleed minimally and Sledge turrets have a 30% chance of causing enemies to bleed significantly when hit,up to a max of 25 stacks. When dismembering a limb with batons or done by a sledge/junk turret,you/they will cause enemies to bleed heavily,up to a maximum of 100 stacks."
perkIntellectMasteryRank2BWLongDesc,,, ,"Have a 25% chance of finding a perk book,a skill magazine,or a mod schematic inside loot. Junk Turrets and Sledge turrets gain an additional 25m active range. Junk turrets have a 10% chance to set an electrocuted enemy on fire."
perkIntellectMasteryRank3BWLongDesc,,, ,"Have a 50% chance of gaining 2 skill points when reading skill magazines. Junk turrets will now cause enemies to bleed up to a maximum of 25 stacks,and have a 10% chance to knock them down. Gain another 25m of active range for your junk turrets."
perkIntellectMasteryRank4BWLongDesc,,, ,Stun batons charge in only 2 hits. Junk turrets magazine size is increased to 500 and sledge turrets are guaranteed to cause enemies to bleed on hit. 4 additional junk turrets can be active at the same time.
perkIntellectMasteryRank5BWLongDesc,,, ,"Stun batons are always charged. Junk turrets electrocution chance is now increased to 25% per shot,and sledge turrets are guaranteed to electrocute an enemy as well as having a 50% chance to electrocute all enemies in a 3m radius around its target on hit. Gain another 25m of active range for your junk turrets. Deployed Junk sledges gain 500% dismember chance."
perkIntellectMasteryRank6Desc,,, ,Baton Master
perkIntellectMasteryRank6BWLongDesc,,, ,"Rank 6 bonuses: Vehicle fuel use -20%,Vehicle self-damage -20%."
perkIntellectMasteryRank7Desc,,, ,Baton Master
perkIntellectMasteryRank7BWLongDesc,,, ,"Rank 7 bonuses: Vehicle fuel use -20%,Vehicle self-damage -20%."
perkIntellectMasteryRank8Desc,,, ,Baton Master
perkIntellectMasteryRank8BWLongDesc,,, ,"Rank 8 bonuses: Vehicle fuel use -20%,Vehicle self-damage -20%."
perkIntellectMasteryRank9Desc,,, ,Baton Master
perkIntellectMasteryRank9BWLongDesc,,, ,"Rank 9 bonuses: Vehicle fuel use -20%,Vehicle self-damage -20%."
perkIntellectMasteryRank10Desc,,, ,Baton Master
perkIntellectMasteryRank10BWLongDesc,,, ,"Rank 10 bonuses: Vehicle fuel use -20%,Vehicle self-damage -20%."
perkIronHybridName,,, ,Iron Hybrid
perkIronHybridDesc,,, ,"Hybrid melee conditioning gated by Strength and Fortitude. Increases melee damage,reduces stamina cost,and improves dismember chance."
perkIronHybridRank1Desc,,, ,"Melee: +5% damage,-5% stamina cost,+2% dismember chance"
perkIronHybridRank1LongDesc,,, ,"Requires both Strength and Fortitude. While using melee weapons: +5% entity damage,-5% stamina loss,and +2% dismember chance."
perkIronHybridRank2Desc,,, ,"Melee: +10% damage,-10% stamina cost,+4% dismember chance"
perkIronHybridRank2LongDesc,,, ,"Requires both Strength and Fortitude. While using melee weapons: +10% entity damage,-10% stamina loss,and +4% dismember chance."
perkIronHybridRank3Desc,,, ,"Melee: +15% damage,-15% stamina cost,+6% dismember chance"
perkIronHybridRank3LongDesc,,, ,"Requires both Strength and Fortitude. While using melee weapons: +15% entity damage,-15% stamina loss,and +6% dismember chance."
perkIronHybridRank4Desc,,, ,"Melee: +20% damage,-20% stamina cost,+8% dismember chance"
perkIronHybridRank4LongDesc,,, ,"Requires both Strength and Fortitude. While using melee weapons: +20% entity damage,-20% stamina loss,and +8% dismember chance."
perkIronHybridRank5Desc,,, ,"Melee: +25% damage,-25% stamina cost,+10% dismember chance"
perkIronHybridRank5LongDesc,,, ,"Requires both Strength and Fortitude. While using melee weapons: +25% entity damage,-25% stamina loss,and +10% dismember chance."
perkIronHybridRank6Desc,,, ,"Melee: +25% damage,-25% stamina cost,+10% dismember chance"
perkIronHybridRank6BWLongDesc,,, ,This perk deal 25% more entity damage. Stamina costs are reduced by 25%.
perkIronHybridRank7Desc,,, ,"Melee: +25% damage,-25% stamina cost,+10% dismember chance"
perkIronHybridRank7BWLongDesc,,, ,This perk deal 25% more entity damage. Stamina costs are reduced by 25%.
perkIronHybridRank8Desc,,, ,"Melee: +25% damage,-25% stamina cost,+10% dismember chance"
perkIronHybridRank8BWLongDesc,,, ,This perk deal 25% more entity damage. Stamina costs are reduced by 25%.
perkIronHybridRank9Desc,,, ,"Melee: +25% damage,-25% stamina cost,+10% dismember chance"
perkIronHybridRank9BWLongDesc,,, ,This perk deal 25% more entity damage. Stamina costs are reduced by 25%.
perkIronHybridRank10Desc,,, ,"Melee: +25% damage,-25% stamina cost,+10% dismember chance"
perkIronHybridRank10BWLongDesc,,, ,This perk deal 25% more entity damage. Stamina costs are reduced by 25%.
perkJavelinMasterRank1BWLongDesc,,, ,Spears do 10% more damage and power attacks have a 20% chance to slow enemies as well as degrading 10% less. Stamina costs are reduced by 20% for both attacks. Killing blows grant 10 stamina. Gain 10% more range with spears. 2% more chance of finding Spears/parts/Sharp sticks magazines/Spear Hunters perk books in loot.
perkJavelinMasterRank2BWLongDesc,,, ,Spears inflict 20% more damage and power attacks have a 40% chance to slow enemies as well as degrading 15% less. Stamina costs are reduced by 30% for both attacks. Killing blows grant 15 stamina. Gain 15% more range with spears. 4% more chance of finding Spears/parts/Sharp sticks magazines/Spear Hunters perk books in loot.
perkJavelinMasterRank3BWLongDesc,,, ,Spears inflict 30% more damage and and power attacks have a 60% chance to slow enemies as well as degrading 20% less. Stamina costs are reduced by 40% for both attacks. Killing blows grant 20 stamina. Gain 20% more range with spears. 6% more chance of finding Spears/parts/Sharp sticks magazines/Spear Hunters perk books in loot.
perkJavelinMasterRank4BWLongDesc,,, ,Spears inflict 40% more damage and power attacks have a 80% chance to slow enemies as well as degrading 25% less. Stamina costs are reduced by 50% for both attacks. Killing blows grant 25 stamina. Gain 25% more range with spears. 8% more chance of finding Spears/parts/Sharp sticks magazines/Spear Hunters perk books in loot.
perkJavelinMasterRank5BWLongDesc,,, ,Spears inflict 50% more damage and power attacks have a 100% chance to slow enemies as well as degrading 30% less. Stamina costs are reduced by 60% for both attacks. Killing blows grant 35 stamina. Gain 30% more range with spears. 10% more chance of finding Spears/parts/Sharp sticks magazines/Spear Hunters perk books in loot.
perkJavelinMasterRank6Desc,,, ,Spear Master
perkJavelinMasterRank6BWLongDesc,,, ,Spears deal 60% more entity damage. Spears deal 120% more block damage. Spears degrade 35% less. Stamina costs are reduced by 70%. 12% more chance of finding spears and parts in loot.
perkJavelinMasterRank7Desc,,, ,Spear Master
perkJavelinMasterRank7BWLongDesc,,, ,Spears deal 70% more entity damage. Spears deal 140% more block damage. Spears degrade 40% less. Stamina costs are reduced by 80%. 14% more chance of finding spears and parts in loot.
perkJavelinMasterRank8Desc,,, ,Spear Master
perkJavelinMasterRank8BWLongDesc,,, ,Spears deal 80% more entity damage. Spears deal 160% more block damage. Spears degrade 45% less. Stamina costs are reduced by 90%. 16% more chance of finding spears and parts in loot.
perkJavelinMasterRank9Desc,,, ,Spear Master
perkJavelinMasterRank9BWLongDesc,,, ,Spears deal 90% more entity damage. Spears deal 180% more block damage. Spears degrade 50% less. Stamina costs are reduced by 100%. 18% more chance of finding spears and parts in loot.
perkJavelinMasterRank10Desc,,, ,Spear Master
perkJavelinMasterRank10BWLongDesc,,, ,Spears deal 100% more entity damage. Spears deal 200% more block damage. Spears degrade 55% less. Stamina costs are reduced by 110%. 20% more chance of finding spears and parts in loot.
perkJunkMinerRank1BWLongDesc,,, ,"Harvest 100% more junk from blocks that drop it. Mining minerals has a chance to drop small amounts of various junk. Junk items drops: wood,fibers,clay,cloth,iron,glass,polymers,paper,coal,sand,feathers,bones,cobblestone,corn seeds,corn meal,cement,Potassium Nitrate,leather.(applies to all levels)"
perkJunkMinerRank2BWLongDesc,,, ,Harvest 200% more junk from blocks that drop it. Mining minerals has a chance to drop small amounts of various junk.
perkJunkMinerRank3BWLongDesc,,, ,Harvest 300% more junk from blocks that drop it. Mining minerals has a chance to drop small amounts of various junk.
perkJunkMinerRank4BWLongDesc,,, ,Harvest 400% more junk from blocks that drop it. Mining minerals has a chance to drop small amounts of various junk.
perkJunkMinerRank5BWLongDesc,,, ,Harvest 500% more junk from blocks that drop it. Mining minerals has a chance to drop small amounts of various junk.
perkJunkMinerRank6Desc,,, ,Junkpocalypse
perkJunkMinerRank6BWLongDesc,,, ,Rank 6 bonuses: Harvest +5%.
perkJunkMinerRank7Desc,,, ,Junkpocalypse
perkJunkMinerRank7BWLongDesc,,, ,Rank 7 bonuses: Harvest +5%.
perkJunkMinerRank8Desc,,, ,Junkpocalypse
perkJunkMinerRank8BWLongDesc,,, ,Rank 8 bonuses: Harvest +5%.
perkJunkMinerRank9Desc,,, ,Junkpocalypse
perkJunkMinerRank9BWLongDesc,,, ,Rank 9 bonuses: Harvest +5%.
perkJunkMinerRank10Desc,,, ,Junkpocalypse
perkJunkMinerRank10BWLongDesc,,, ,Rank 10 bonuses: Harvest +5%.
perkLightArmorRank4BWLongDesc,,, ,"Improve light armor durability by 66%,light armor OUTFITS will grant an additional 4% bonus damage resistance,will cause you to make 20% less noise and be 10% harder to detect even in the sunlight. Have 20% more chance of finding light armor/parts/magazines in loot."
perkLivingOffTheLandRank1BWLongDesc,,, ,Harvest up to 3 times the amount of crops. Harvest up to 5 additional bonus flat crops. Harvest 10% more seeds and gain the ability of harvesting farm plot blocks by destroying them(applies to all levels). 2% more chance of finding seeds and Southern farming magazines in loot. 30% less resources needed to craft farm plots.
perkLivingOffTheLandRank2BWLongDesc,,, ,Harvest up to 6 times the amount of crops. Harvest up to 10 additional bonus flat crops. Harvest 15% more seeds. 6% more chance of finding seeds and Southern farming magazines in loot. 50% less resources needed to craft farm plots.
perkLivingOffTheLandRank3BWLongDesc,,, ,Harvest up to 9 times the amount of crops. Harvest up to 15 additional bonus flat crops. Harvest 20% more seeds. 10% more chance of finding seeds and Southern farming magazines in loot.
perkLockPickingRank1BWLongDesc,,, ,40% faster lockpicking. 35% lower chance of breaking a lockpick. 30% more loot for when you find dukes/cash/gems. 2% more chance of finding forge ahead magazines and The Great Heist perk books in loot.
perkLockPickingRank2BWLongDesc,,, ,47.5% faster lockpicking. 50% lower chance of breaking a lockpick. 60% more loot for when you find dukes/cash/gems. 6% more chance of finding forge ahead magazines and The Great Heist perk books in loot.
perkLockPickingRank3BWLongDesc,,, ,55% faster lockpicking. 65% lower chance of breaking a lockpick. 90% more loot for when you find dukes/cash/gems. 10% more chance of finding forge ahead magazines and The Great Heist perk books in loot.
perkLuckyLooterRank1BWLongDesc,,, ,Adds 5% to loot bonus for containers that you open personally. Looting is 10% faster. 2% more chance of finding Lucky Looter perk books in loot. 1% more chance of a loot bag dropping from a zombie when killed.
perkLuckyLooterRank2BWLongDesc,,, ,Adds 10% to loot bonus for containers that you open personally. Looting is 20% faster. 4% more chance of finding Lucky Looter perk books in loot. 2% more chance of a loot bag dropping from a zombie when killed.
perkLuckyLooterRank3BWLongDesc,,, ,Adds 15% to loot bonus for containers that you open personally. Looting is 40% faster. 6% more chance of finding Lucky Looter perk books in loot. 4% more chance of a loot bag dropping from a zombie when killed.
perkLuckyLooterRank4BWLongDesc,,, ,Adds 20% to loot bonus for containers that you open personally. Looting is 60% faster. 8% more chance of finding Lucky Looter perk books in loot. 6% more chance of a loot bag dropping from a zombie when killed.
perkLuckyLooterRank5BWLongDesc,,, ,Adds 25% to loot bonus for containers that you open personally. Looting is 80% faster. 10% more chance of finding Lucky Looter perk books in loot. 8% more chance of a loot bag dropping from a zombie when killed.
perkMachineGunnerRank1BWLongDesc,,, ,Machine guns deal 10% more damage. have 5% faster fire rate and 10% faster reload. 2% more chance of finding more ARs/LMGs/parts/7.62mm/Tactical Warfare magazines/The Automatic Weapon Handbook perk books ammo in loot.  10% bonus magazine size for ARs/LMGs. ARs/LMGs degrade 10% slower. 10% faster spread recovery. 22% spread when ADS.
perkMachineGunnerRank2BWLongDesc,,, ,Machine guns deal 20% more damage. have 10% faster fire rate and 15% faster reload. 4% more chance of finding more ARs/LMGs/parts/7.62mm/Tactical Warfare magazines/The Automatic Weapon Handbook perk books ammo in loot. 20% bonus magazine size for ARs/LMGs. ARs/LMGss degrade 15% slower. 30% faster spread recovery. 16% spread when ADS.
perkMachineGunnerRank3BWLongDesc,,, ,Machine guns deal 30% more damage. have 15% faster fire rate and reload 20% faster. Commando Adrenaline: Each shot scored with automatic weapons gives you 2 stamina. 6% more chance of finding more ARs/LMGs/parts/7.62mm/Tactical Warfare magazines/The Automatic Weapon Handbook perk books ammo in loot. 30% bonus magazine size for ARs/LMGs. ARs/LMGs degrade 20% slower. 50% faster spread recovery. 10% spread when ADS.
perkMachineGunnerRank4BWLongDesc,,, ,Machine guns deal 40% more damage. have 20% faster fire rate and reload 25% faster. Commando Adrenaline: Each shot scored with automatic weapons gives you 4 stamina. 8% more chance of finding more ARs/LMGs/parts/7.62mm/Tactical Warfare magazines/The Automatic Weapon Handbook perk books ammo in loot. 40% bonus magazine size for ARs/LMGs ARs/LMGs degrade 25% slower. 70% faster spread recovery. 6% spread when ADS.
